YR,MO,DY,HR,LAT,LON,II,ID,C1,DI,D,WI,W,SLP,AT,SST,WD,WP,WH,SD,SP,SH,DCK,SID,PT,UID,RN1,RN2,RN3,RSA,IRF
1815,3,9,7.00,-23.75,67.83,10,WNCHLSE 3,,,,5,,1006.2,27.8,,,,,,,,248,148,5,CZ6PD4,3,1,0,2,1
1815,3,9,8.00,-23.73,67.35,10,CABALVA,,,,,,1007.8,27.8,,,,,,,,248,148,5,CZ6PD5,3,1,0,2,1
1815,3,9,8.00,-23.75,67.22,10,DORSETSHI,,,,,,,27.2,,,,,,,,248,148,5,CZ6PD6,3,1,0,2,1
1815,3,9,8.00,-23.75,67.38,10,LDY MLVIL,,,,,,1006.3,27.2,,,,,,,,248,148,5,CZ6PD7,3,1,0,2,1
1815,3,9,8.00,-23.77,67.40,10,NEPTUNE 5,,,,,,,26.7,,,,,,,,248,148,5,CZ6PD8,3,1,0,2,1
1815,3,9,8.00,-23.78,67.47,10,WEXFORD,,,88,5,2.6,1007.0,26.7,,,,,,,,248,148,5,CZ6PD9,3,1,0,2,1
1815,3,9,8.00,-23.80,67.25,10,THOMAS GR,,,77,5,1.0,1014.5,28.3,,,,,,,,248,148,5,CZ6PDA,3,1,0,2,1
1815,3,9,9.00,-28.53,43.92,10,LORD KEIT,,,,,,1005.5,23.9,,,,,,,,248,148,5,CZ6PDB,3,1,0,2,1
1815,3,9,9.00,-29.07,45.23,10,INDUS,,,110,5,6.7,,22.8,,,,,,,,248,148,5,CZ6PDC,3,1,0,2,1
1815,3,9,9.00,-29.18,45.43,10,1807,UK,,178,5,6.7,,23.3,,,,,,,,730,133,5,004GSC,3,1,0,2,1
1815,3,9,9.00,-29.18,45.43,10,TIGRIS 2,,,,5,,,23.3,,,,,,,,248,148,5,CZ6PDD,3,1,0,2,1
1815,3,10,7.00,-3.02,82.10,10,BOMBAY,,,,5,,,27.8,,,,,,,,248,148,5,CZ6PDR,3,1,0,2,1
1815,3,10,8.00,-24.03,65.45,10,NEPTUNE 5,,,,5,,,26.7,,,,,,,,248,148,5,CZ6PDS,3,1,0,2,1
1815,3,10,8.00,-24.07,65.32,10,DORSETSHI,,,,,,,26.7,,,,,,,,248,148,5,CZ6PDT,3,1,0,2,1
1815,3,10,8.00,-24.07,65.43,10,CABALVA,,,,,,1009.1,26.7,,,,,,,,248,148,5,CZ6PDU,3,1,0,2,1
1815,3,10,8.00,-24.07,65.43,10,LDY MLVIL,,,,,,,26.7,,,,,,,,248,148,5,CZ6PDV,3,1,0,2,1
1815,3,10,8.00,-24.13,65.30,10,THOMAS GR,,,122,5,2.6,1013.6,27.8,,,,,,,,248,148,5,CZ6PDW,3,1,0,2,1
1815,3,10,8.00,-24.13,65.33,10,WNCHLSE 3,,,,5,,,27.8,,,,,,,,248,148,5,CZ6PDX,3,1,0,2,1
1815,3,10,8.00,-24.13,65.63,10,WEXFORD,,,122,5,2.6,1007.5,26.1,,,,,,,,248,148,5,CZ6PDY,3,1,0,2,1
1815,3,10,9.00,-29.57,41.37,10,LORD KEIT,,,63,5,9.3,1013.9,24.4,,,,,,,,248,148,5,CZ6PDZ,3,1,0,2,1
1815,3,10,9.00,-29.82,43.13,10,INDUS,,,86,5,9.3,1017.4,23.3,,,,,,,,248,148,5,CZ6PE0,3,1,0,2,1
1815,3,10,9.00,-29.98,43.33,10,1807,UK,,65,5,9.3,,24.4,,,,,,,,730,133,5,004GSI,3,1,0,2,1
1815,3,10,9.00,-29.98,43.33,10,TIGRIS 2,,,63,5,9.3,,25.6,,,,,,,,248,148,5,CZ6PE1,3,1,0,2,1
1815,3,11,6.00,-1.85,83.10,10,BOMBAY,,,,5,,,27.8,,,,,,,,248,148,5,CZ6PEE,3,1,0,2,1
1815,3,11,8.00,-24.37,62.58,10,CABALVA,,,,5,,1012.7,25.0,,,,,,,,248,148,5,CZ6PEH,3,1,0,2,1
1815,3,11,8.00,-24.38,62.58,10,WEXFORD,,,142,5,9.3,1023.6,24.4,,,,,,,,248,148,5,CZ6PEI,3,1,0,2,1
1815,3,11,8.00,-24.40,62.48,10,DORSETSHI,,,131,5,19.0,,26.1,,,,,,,,248,148,5,CZ6PEJ,3,1,0,2,1
1815,3,11,8.00,-24.40,62.60,10,LDY MLVIL,,,120,5,6.7,1010.0,25.0,,,,,,,,248,148,5,CZ6PEK,3,1,0,2,1
1815,3,11,8.00,-24.42,62.65,10,NEPTUNE 5,,,,5,,1006.6,25.6,,,,,,,,248,148,5,CZ6PEL,3,1,0,2,1
1815,3,11,8.00,-24.47,62.58,10,THOMAS GR,,,,,,1019.7,27.8,,,,,,,,248,148,5,CZ6PEM,3,1,0,2,1
1815,3,11,8.00,-24.53,62.73,10,WNCHLSE 3,,,,5,,,26.7,,,,,,,,248,148,5,CZ6PEN,3,1,0,2,1
1815,3,11,9.00,-30.53,39.03,10,LORD KEIT,,,63,5,9.3,1014.0,24.4,,,,,,,,248,148,5,CZ6PEO,3,1,0,2,1
1815,3,11,9.00,-30.83,40.87,10,1807,UK,,,,,,23.3,,,,,,,,730,133,5,004GSO,3,1,0,2,1
1815,3,11,9.00,-30.83,40.87,10,TIGRIS 2,,,,,,,23.3,,,,,,,,248,148,5,CZ6PEP,3,1,0,2,1
1815,3,11,9.00,-30.85,40.92,10,INDUS,,,86,5,9.3,1017.4,24.4,,,,,,,,248,148,5,CZ6PEQ,3,1,0,2,1
1815,3,12,6.00,-0.92,83.60,10,BOMBAY,,,316,5,2.6,,27.8,,,,,,,,248,148,5,CZ6PF4,3,1,0,2,1
1815,3,12,8.00,-24.50,60.12,10,WEXFORD,,,,,,1013.4,25.0,,,,,,,,248,148,5,CZ6PF6,3,1,0,2,1
1815,3,12,8.00,-24.55,59.93,10,LDY MLVIL,,,,,,1009.9,25.6,,,,,,,,248,148,5,CZ6PF7,3,1,0,2,1
1815,3,12,8.00,-24.57,59.98,10,CABALVA,,,,,,1010.2,26.1,,,,,,,,248,148,5,CZ6PF8,3,1,0,2,1
1815,3,12,8.00,-24.60,59.93,10,WNCHLSE 3,,,,5,,1006.4,26.7,,,,,,,,248,148,5,CZ6PF9,3,1,0,2,1
1815,3,12,8.00,-24.60,59.98,10,NEPTUNE 5,,,,,,1010.1,24.4,,,,,,,,248,148,5,CZ6PFA,3,1,0,2,1
1815,3,12,8.00,-24.62,59.87,10,DORSETSHI,,,97,5,19.0,,25.7,,,,,,,,248,148,5,CZ6PFB,3,1,0,2,1
1815,3,12,8.00,-24.65,59.80,10,THOMAS GR,,,120,5,12.3,1018.2,26.7,,,,,,,,248,148,5,CZ6PFC,3,1,0,2,1
1815,3,12,9.00,-31.90,39.03,10,INDUS,,,5,5,6.7,1010.6,25.0,,,,,,,,248,148,5,CZ6PFD,3,1,0,2,1
1815,3,12,9.00,-32.00,38.73,10,1807,UK,,,5,,,25.0,,,,,,,,730,133,5,004GSU,3,1,0,2,1
1815,3,12,9.00,-32.00,38.73,10,TIGRIS 2,,,,5,,,25.0,,,,,,,,248,148,5,CZ6PFE,3,1,0,2,1
1815,3,12,10.00,-31.35,36.08,10,LORD KEIT,,,342,5,6.7,1010.7,24.4,,,,,,,,248,148,5,CZ6PFF,3,1,0,2,1
1815,3,13,6.00,-0.30,83.68,10,BOMBAY,,,,,,,27.8,,,,,,,,248,148,5,CZ6PFU,3,1,0,2,1
1815,3,13,8.00,-25.05,57.73,10,LDY MLVIL,,,,,,1010.0,25.6,,,,,,,,248,148,5,CZ6PFV,3,1,0,2,1
1815,3,13,8.00,-25.07,57.57,10,DORSETSHI,,,72,5,6.7,,25.6,,,,,,,,248,148,5,CZ6PFW,3,1,0,2,1
1815,3,13,8.00,-25.07,57.65,10,WEXFORD,,,,,,,25.6,,,,,,,,248,148,5,CZ6PFX,3,1,0,2,1
1815,3,13,8.00,-25.10,57.65,10,WNCHLSE 3,,,,,,1006.4,26.7,,,,,,,,248,148,5,CZ6PFY,3,1,0,2,1
1815,3,13,8.00,-25.12,57.50,10,THOMAS GR,,,72,5,2.6,1018.2,26.7,,,,,,,,248,148,5,CZ6PFZ,3,1,0,2,1
1815,3,13,8.00,-25.15,57.70,10,NEPTUNE 5,,,,,,1010.0,25.6,,,,,,,,248,148,5,CZ6PG0,3,1,0,2,1
1815,3,13,9.00,-32.45,38.60,10,TIGRIS 2,,,,,,,23.3,,,,,,,,248,148,5,CZ6PG1,3,1,0,2,1
1815,3,13,10.00,-31.92,33.97,10,LORD KEIT,,,106,5,6.7,1009.1,23.9,,,,,,,,248,148,5,CZ6PG2,3,1,0,2,1
1815,3,13,10.00,-32.33,37.25,10,INDUS,,,,,,1010.9,23.3,,,,,,,,248,148,5,CZ6PG3,3,1,0,2,1
1815,3,13,10.00,-32.45,36.87,10,1807,UK,,,,,,23.3,,,,,,,,730,133,5,004GT2,3,1,0,2,1
1815,3,14,8.00,-25.58,56.22,10,WEXFORD,,,27,5,6.7,1015.3,24.4,,,,,,,,248,148,5,CZ6PGI,3,1,0,2,1
1815,3,14,8.00,-25.60,55.97,10,DORSETSHI,,,61,5,1.0,,26.1,,,,,,,,248,148,5,CZ6PGJ,3,1,0,2,1
1815,3,14,8.00,-25.62,56.10,10,LDY MLVIL,,,,,,1009.9,26.1,,,,,,,,248,148,5,CZ6PGK,3,1,0,2,1
1815,3,14,8.00,-25.63,55.78,10,THOMAS GR,,,50,5,2.6,1013.9,26.7,,,,,,,,248,148,5,CZ6PGL,3,1,0,2,1
1815,3,14,8.00,-25.63,56.20,10,WNCHLSE 3,,,,5,,1009.7,27.8,,,,,,,,248,148,5,CZ6PGM,3,1,0,2,1
1815,3,14,8.00,-25.65,56.20,10,NEPTUNE 5,,,,5,,1008.5,26.7,,,,,,,,248,148,5,CZ6PGN,3,1,0,2,1
1815,3,14,10.00,-32.33,32.10,10,LORD KEIT,,,173,5,1.0,1009.1,24.4,,,,,,,,248,148,5,CZ6PGO,3,1,0,2,1
1815,3,14,10.00,-32.87,34.88,10,INDUS,,,,,,1010.9,23.9,,,,,,,,248,148,5,CZ6PGP,3,1,0,2,1
1815,3,14,10.00,-32.97,35.03,10,TIGRIS 2,,,,,,,24.4,,,,,,,,248,148,5,CZ6PGQ,3,1,0,2,1
1815,3,14,10.00,-33.05,35.00,10,1807,UK,,,,,,24.4,,,,,,,,730,133,5,004GTA,3,1,0,2,1
1815,3,15,8.00,-25.82,55.15,10,NEPTUNE 5,,,,5,,1007.8,26.7,,,,,,,,248,148,5,CZ6PH6,3,1,0,2,1
1815,3,15,8.00,-25.83,54.82,10,THOMAS GR,,,27,5,1.0,1013.6,26.7,,,,,,,,248,148,5,CZ6PH7,3,1,0,2,1
1815,3,15,8.00,-25.83,55.00,10,DORSETSHI,,,72,5,1.0,,26.9,,,,,,,,248,148,5,CZ6PH8,3,1,0,2,1
1815,3,15,8.00,-25.83,55.32,10,WEXFORD,,,354,5,2.6,1013.5,25.0,,,,,,,,248,148,5,CZ6PH9,3,1,0,2,1
1815,3,15,8.00,-25.85,55.03,10,WNCHLSE 3,,,,,,1009.7,27.8,,,,,,,,248,148,5,CZ6PHA,3,1,0,2,1
1815,3,15,8.00,-25.85,55.18,10,LDY MLVIL,,,,,,1009.9,26.7,,,,,,,,248,148,5,CZ6PHB,3,1,0,2,1
1815,3,15,10.00,-32.92,30.21,10,LORD KEIT,,,263,5,12.3,,24.4,,,,,,,,248,148,5,CZ6PHC,3,1,0,2,1
1815,3,15,10.00,-33.38,33.12,10,INDUS,,,,,,1005.9,23.9,,,,,,,,248,148,5,CZ6PHD,3,1,0,2,1
1815,3,15,10.00,-33.48,33.10,10,TIGRIS 2,,,,,,,23.9,,,,,,,,248,148,5,CZ6PHE,3,1,0,2,1
1815,3,15,10.00,-33.64,33.03,10,1807,UK,,,,,,23.9,,,,,,,,730,133,5,004GTI,3,1,0,2,1
1815,3,16,8.00,-26.18,54.13,10,WEXFORD,,,,5,,1008.6,26.4,,,,,,,,248,148,5,CZ6PHV,3,1,0,2,1
1815,3,16,8.00,-26.20,54.12,10,LDY MLVIL,,,339,5,6.7,1009.9,26.7,,,,,,,,248,148,5,CZ6PHW,3,1,0,2,1
1815,3,16,8.00,-26.20,54.20,10,NEPTUNE 5,,,,,,1006.6,26.1,,,,,,,,248,148,5,CZ6PHX,3,1,0,2,1
1815,3,16,8.00,-26.23,53.68,10,THOMAS GR,,,337,5,6.7,1013.3,26.7,,,,,,,,248,148,5,CZ6PHY,3,1,0,2,1
1815,3,16,8.00,-26.23,54.05,10,WNCHLSE 3,,,328,5,9.3,1009.7,27.8,,,,,,,,248,148,5,CZ6PHZ,3,1,0,2,1
1815,3,16,8.00,-26.28,54.00,10,DORSETSHI,,,339,5,6.7,,26.4,,,,,,,,248,148,5,CZ6PI0,3,1,0,2,1
1815,3,16,10.00,-33.78,31.62,10,INDUS,,,,,,1010.9,24.4,,,,,,,,248,148,5,CZ6PI1,3,1,0,2,1
1815,3,16,10.00,-34.09,31.73,10,1807,UK,,354,5,9.3,,,,,,,,,,730,133,5,004GTQ,3,1,0,2,1
1815,3,16,10.00,-34.15,28.32,10,LORD KEIT,,,,5,,,23.9,,,,,,,,248,148,5,CZ6PI3,3,1,0,2,1
1815,3,17,9.00,-26.97,51.68,10,WEXFORD,,,326,5,12.3,1006.1,25.3,,,,,,,,248,148,5,CZ6PIJ,3,1,0,2,1
1815,3,17,9.00,-27.05,51.65,10,NEPTUNE 5,,,326,5,9.3,1006.9,25.0,,,,,,,,248,148,5,CZ6PIK,3,1,0,2,1
1815,3,17,9.00,-27.05,51.75,10,LDY MLVIL,,,,5,,1006.9,25.0,,,,,,,,248,148,5,CZ6PIL,3,1,0,2,1
1815,3,17,9.00,-27.07,51.72,10,CABALVA,,,,5,,1008.2,25.0,,,,,,,,248,148,5,CZ6PIM,3,1,0,2,1
1815,3,17,9.00,-27.10,51.42,10,THOMAS GR,,,337,5,12.3,,26.7,,,,,,,,248,148,5,CZ6PIN,3,1,0,2,1
1815,3,17,9.00,-27.10,51.73,10,WNCHLSE 3,,,,5,,1010.0,26.7,,,,,,,,248,148,5,CZ6PIO,3,1,0,2,1
1815,3,17,9.00,-27.17,51.55,10,DORSETSHI,,,,,,,25.8,,,,,,,,248,148,5,CZ6PIP,3,1,0,2,1
1815,3,17,10.00,-33.55,30.22,10,TIGRIS 2,,,,5,,,21.1,,,,,,,,248,148,5,CZ6PIQ,3,1,0,2,1
1815,3,17,10.00,-33.82,30.30,10,INDUS,,,,5,,1011.4,21.1,,,,,,,,248,148,5,CZ6PIR,3,1,0,2,1
1815,3,17,10.00,-33.86,30.07,10,1807,UK,,,5,,,21.1,,,,,,,,730,133,5,004GTY,3,1,0,2,1
1815,3,17,10.00,-34.07,27.08,10,LORD KEIT,,,264,5,6.7,1009.6,22.2,,,,,,,,248,148,5,CZ6PIS,3,1,0,2,1
1815,3,18,9.00,-26.67,50.72,10,WEXFORD,,,,,,1009.3,24.2,,,,,,,,248,148,5,CZ6PJ7,3,1,0,2,1
1815,3,18,9.00,-26.78,50.72,10,CABALVA,,,,5,,1010.4,23.9,,,,,,,,248,148,5,CZ6PJ8,3,1,0,2,1
1815,3,18,9.00,-26.83,50.48,10,THOMAS GR,,,202,5,2.6,1017.5,25.6,,,,,,,,248,148,5,CZ6PJ9,3,1,0,2,1
1815,3,18,9.00,-26.83,50.87,10,LDY MLVIL,,,,,,1010.3,24.4,,,,,,,,248,148,5,CZ6PJA,3,1,0,2,1
1815,3,18,9.00,-26.83,50.87,10,NEPTUNE 5,,,191,5,9.3,1006.9,24.4,,,,,,,,248,148,5,CZ6PJB,3,1,0,2,1
1815,3,18,9.00,-26.90,50.75,10,DORSETSHI,,,,,,,24.4,,,,,,,,248,148,5,CZ6PJC,3,1,0,2,1
1815,3,18,10.00,-33.97,29.52,10,INDUS,,,286,5,1.0,1011.4,21.1,,,,,,,,248,148,5,CZ6PJD,3,1,0,2,1
1815,3,18,10.00,-34.00,30.03,10,TIGRIS 2,,,,5,,,22.8,,,,,,,,248,148,5,CZ6PJE,3,1,0,2,1
1815,3,18,10.00,-34.10,27.08,10,LORD KEIT,,,,,,1005.8,24.4,,,,,,,,248,148,5,CZ6PJF,3,1,0,2,1
1815,3,18,10.00,-34.58,29.85,10,1807,UK,,,5,,,22.8,,,,,,,,730,133,5,004GU6,3,1,0,2,1
1815,3,19,9.00,-26.95,49.18,10,THOMAS GR,,,112,5,2.6,1014.5,25.6,,,,,,,,248,148,5,CZ6PJV,3,1,0,2,1
1815,3,19,9.00,-26.95,49.53,10,WEXFORD,,,,,,1010.4,23.9,,,,,,,,248,148,5,CZ6PJW,3,1,0,2,1
1815,3,19,9.00,-26.97,49.27,10,DORSETSHI,,,,,,,24.2,,,,,,,,248,148,5,CZ6PJX,3,1,0,2,1
1815,3,19,9.00,-27.00,49.42,10,CABALVA,,,,,,1012.2,25.0,,,,,,,,248,148,5,CZ6PJY,3,1,0,2,1
1815,3,19,9.00,-27.00,49.53,10,LDY MLVIL,,,,,,1010.3,24.4,,,,,,,,248,148,5,CZ6PJZ,3,1,0,2,1
1815,3,19,9.00,-27.03,49.43,10,NEPTUNE 5,,,,5,,1010.4,23.9,,,,,,,,248,148,5,CZ6PK0,3,1,0,2,1
1815,3,19,9.00,-27.07,49.53,10,WNCHLSE 3,,,112,5,9.3,1010.1,25.6,,,,,,,,248,148,5,CZ6PK1,3,1,0,2,1
1815,3,19,10.00,-34.12,28.20,10,INDUS,,,264,5,22.6,1004.7,21.1,,,,,,,,248,148,5,CZ6PK2,3,1,0,2,1
1815,3,19,10.00,-34.97,26.17,10,LORD KEIT,,,264,5,22.6,998.0,21.1,,,,,,,,248,148,5,CZ6PK4,3,1,0,2,1
1815,3,20,9.00,-27.72,47.30,10,WEXFORD,,,31,5,6.7,1013.5,25.6,,,,,,,,248,148,5,CZ6PKK,3,1,0,2,1
1815,3,20,9.00,-27.80,47.05,10,WNCHLSE 3,,,,,,1010.1,26.1,,,,,,,,248,148,5,CZ6PKL,3,1,0,2,1
1815,3,20,9.00,-27.80,47.40,10,LDY MLVIL,,,,,,1010.2,25.6,,,,,,,,248,148,5,CZ6PKM,3,1,0,2,1
1815,3,20,9.00,-27.82,47.18,10,NEPTUNE 5,,,42,5,6.7,1010.4,24.4,,,,,,,,248,148,5,CZ6PKN,3,1,0,2,1
1815,3,20,9.00,-27.82,47.28,10,CABALVA,,,,,,1011.4,26.1,,,,,,,,248,148,5,CZ6PKO,3,1,0,2,1
1815,3,20,9.00,-27.87,47.25,10,DORSETSHI,,,110,5,6.7,,25.6,,,,,,,,248,148,5,CZ6PKP,3,1,0,2,1
1815,3,20,9.00,-27.88,47.07,10,THOMAS GR,,,65,5,6.7,1013.4,26.7,,,,,,,,248,148,5,CZ6PKQ,3,1,0,2,1
1815,3,20,10.00,-34.55,27.43,10,INDUS,,,286,5,6.7,1004.7,21.1,,,,,,,,248,148,5,CZ6PKR,3,1,0,2,1
1815,3,20,10.00,-35.00,27.33,10,TIGRIS 2,,,286,5,19.0,,20.0,,,,,,,,248,148,5,CZ6PKS,3,1,0,2,1
1815,3,20,10.00,-35.23,25.82,10,LORD KEIT,,,275,5,6.7,997.7,23.3,,,,,,,,248,148,5,CZ6PKT,3,1,0,2,1
1815,3,20,10.00,-35.55,27.08,10,1807,UK,,286,5,26.8,,20.0,,,,,,,,730,133,5,004GUM,3,1,0,2,1
1815,3,21,9.00,-28.45,44.45,10,DORSETSHI,,,65,5,6.7,,21.4,,,,,,,,248,148,5,CZ6PL8,3,1,0,2,1
1815,3,21,9.00,-28.53,43.70,10,WEXFORD,,,,,,1007.5,26.1,,,,,,,,248,148,5,CZ6PL9,3,1,0,2,1
1815,3,21,9.00,-28.57,44.57,10,NEPTUNE 5,,,,5,,1008.2,25.6,,,,,,,,248,148,5,CZ6PLA,3,1,0,2,1
1815,3,21,9.00,-28.62,44.33,10,THOMAS GR,,,65,5,2.6,1013.4,26.7,,,,,,,,248,148,5,CZ6PLB,3,1,0,2,1
1815,3,21,9.00,-28.63,44.58,10,CABALVA,,,,,,1008.7,26.7,,,,,,,,248,148,5,CZ6PLC,3,1,0,2,1
1815,3,21,9.00,-28.67,44.55,10,WNCHLSE 3,,,,5,,1010.0,27.2,,,,,,,,248,148,5,CZ6PLD,3,1,0,2,1
1815,3,21,9.00,-28.67,44.67,10,LDY MLVIL,,,,,,1006.8,26.1,,,,,,,,248,148,5,CZ6PLE,3,1,0,2,1
1815,3,21,10.00,-34.23,26.78,10,TIGRIS 2,,,286,5,6.7,,21.1,,,,,,,,248,148,5,CZ6PLF,3,1,0,2,1
1815,3,21,10.00,-34.47,25.82,10,LORD KEIT,,,,,,1004.9,20.0,,,,,,,,248,148,5,CZ6PLG,3,1,0,2,1
1815,3,21,10.00,-34.86,26.50,10,1807,UK,,286,5,16.3,,21.1,,,,,,,,730,133,5,004GUX,3,1,0,2,1
1815,3,21,10.00,-35.07,28.05,10,INDUS,,,,5,,998.9,15.6,,,,,,,,248,148,5,CZ6PLH,3,1,0,2,1
1815,3,22,9.00,-28.72,45.10,10,NEPTUNE 5,,,,,,1005.6,21.1,,,,,,,,248,148,5,CZ6PLW,3,1,0,2,1
1815,3,22,9.00,-28.75,43.28,10,LDY MLVIL,,,,5,,1007.1,24.4,,,,,,,,248,148,5,CZ6PLX,3,1,0,2,1
1815,3,22,9.00,-28.78,43.43,10,CABALVA,,,,,,1010.2,23.9,,,,,,,,248,148,5,CZ6PLY,3,1,0,2,1
1815,3,22,9.00,-28.80,43.37,10,DORSETSHI,,,,,,,24.7,,,,,,,,248,148,5,CZ6PLZ,3,1,0,2,1
1815,3,22,9.00,-28.83,43.08,10,WNCHLSE 3,,,,,,,22.8,,,,,,,,248,148,5,CZ6PM0,3,1,0,2,1
1815,3,22,9.00,-28.85,42.33,10,WEXFORD,,,,,,1010.5,23.9,,,,,,,,248,148,5,CZ6PM1,3,1,0,2,1
1815,3,22,9.00,-28.88,43.02,10,THOMAS GR,,,243,5,9.3,1014.5,24.4,,,,,,,,248,148,5,CZ6PM2,3,1,0,2,1
1815,3,22,10.00,-34.58,26.45,10,LORD KEIT,,,,5,,1015.0,20.0,,,,,,,,248,148,5,CZ6PM3,3,1,0,2,1
1815,3,22,10.00,-34.85,26.37,10,INDUS,,,252,5,22.6,1014.7,22.2,,,,,,,,248,148,5,CZ6PM4,3,1,0,2,1
1815,3,22,10.00,-35.08,26.55,10,TIGRIS 2,,,,5,,,22.8,,,,,,,,248,148,5,CZ6PM5,3,1,0,2,1
1815,3,22,10.00,-35.79,26.23,10,1807,UK,,,5,,,22.8,,,,,,,,730,133,5,004GV9,3,1,0,2,1
1815,3,23,9.00,-28.27,42.35,10,DORSETSHI,,,176,5,12.3,,22.5,,,,,,,,248,148,5,CZ6PMJ,3,1,0,2,1
1815,3,23,9.00,-28.28,42.08,10,THOMAS GR,,,176,5,6.7,1022.4,23.3,,,,,,,,248,148,5,CZ6PMK,3,1,0,2,1
1815,3,23,9.00,-28.35,42.33,10,WEXFORD,,,,,,1016.2,22.2,,,,,,,,248,148,5,CZ6PML,3,1,0,2,1
1815,3,23,9.00,-28.35,42.42,10,CABALVA,,,,,,1016.5,22.2,,,,,,,,248,148,5,CZ6PMM,3,1,0,2,1
1815,3,23,9.00,-28.35,42.55,10,NEPTUNE 5,,,176,5,9.3,1007.4,22.2,,,,,,,,248,148,5,CZ6PMN,3,1,0,2,1
1815,3,23,9.00,-28.40,42.57,10,WNCHLSE 3,,,,5,,,22.2,,,,,,,,248,148,5,CZ6PMO,3,1,0,2,1
1815,3,23,9.00,-28.42,42.47,10,LDY MLVIL,,,,,,1010.7,22.8,,,,,,,,248,148,5,CZ6PMP,3,1,0,2,1
1815,3,23,10.00,-34.83,26.25,10,INDUS,,,,5,,1028.3,21.7,,,,,,,,248,148,5,CZ6PMQ,3,1,0,2,1
1815,3,23,10.00,-35.15,25.93,10,LORD KEIT,,,,5,,1014.9,21.1,,,,,,,,248,148,5,CZ6PMR,3,1,0,2,1
1815,3,23,10.00,-35.58,25.65,10,TIGRIS 2,,,,5,,,23.9,,,,,,,,248,148,5,CZ6PMS,3,1,0,2,1
1815,3,23,10.00,-36.37,25.29,10,1807,UK,,,5,,,23.9,,,,,,,,730,133,5,004GVM,3,1,0,2,1
1815,3,24,9.00,-28.40,40.03,10,DORSETSHI,,,108,5,6.7,,25.6,,,,,,,,248,148,5,CZ6PN6,3,1,0,2,1
1815,3,24,9.00,-28.48,39.47,10,WEXFORD,,,,5,,1016.4,23.1,,,,,,,,248,148,5,CZ6PN7,3,1,0,2,1
1815,3,24,9.00,-28.52,40.28,10,CABALVA,,,,,,1018.6,23.6,,,,,,,,248,148,5,CZ6PN8,3,1,0,2,1
1815,3,24,9.00,-28.52,40.42,10,LDY MLVIL,,,,,,1014.0,23.3,,,,,,,,248,148,5,CZ6PN9,3,1,0,2,1
1815,3,24,9.00,-28.53,40.38,10,NEPTUNE 5,,,,,,1014.0,23.3,,,,,,,,248,148,5,CZ6PNA,3,1,0,2,1
1815,3,24,9.00,-28.55,40.12,10,THOMAS GR,,,75,5,2.6,1023.0,23.9,,,,,,,,248,148,5,CZ6PNB,3,1,0,2,1
1815,3,24,9.00,-28.55,40.27,10,WNCHLSE 3,,,,,,,25.6,,,,,,,,248,148,5,CZ6PNC,3,1,0,2,1
1815,3,24,10.00,-35.18,23.28,10,LORD KEIT,,,,,,1011.1,23.9,,,,,,,,248,148,5,CZ6PND,3,1,0,2,1
1815,3,24,10.00,-35.27,23.85,10,INDUS,,,,5,,1017.7,24.4,,,,,,,,248,148,5,CZ6PNE,3,1,0,2,1
1815,3,24,10.00,-35.33,22.67,10,TIGRIS 2,,,,,,,23.9,,,,,,,,248,148,5,CZ6PNF,3,1,0,2,1
1815,3,24,11.00,-36.20,22.27,10,1807,UK,,107,5,6.7,,23.9,,,,,,,,730,133,5,004GW4,3,1,0,2,1
1815,3,25,7.00,-19.13,81.88,10,HENRY A 2,,,107,5,6.7,1012.9,26.1,,,,,,,,248,148,5,CZ6PNQ,3,1,0,2,1
1815,3,25,7.00,-19.13,82.13,10,735,UK,,85,5,12.3,,25.6,,,,,,,,730,133,5,004GWG,3,1,0,2,1
1815,3,25,7.00,-19.13,82.13,10,GLATTON 4,,,,,,,25.6,,,,,,,,248,148,5,CZ6PNR,3,1,0,2,1
1815,3,25,7.00,-19.18,82.32,10,COUTTS,,,130,5,12.3,,25.0,,,,,,,,248,148,5,CZ6PNS,3,1,0,2,1
1815,3,25,9.00,-28.58,38.70,10,NEPTUNE 5,,,107,5,1.0,1017.5,22.2,,,,,,,,248,148,5,CZ6PNT,3,1,0,2,1
1815,3,25,9.00,-28.67,38.57,10,DORSETSHI,,,,,,,24.4,,,,,,,,248,148,5,CZ6PNU,3,1,0,2,1
1815,3,25,9.00,-28.68,38.15,10,WEXFORD,,,119,5,6.7,1016.3,23.9,,,,,,,,248,148,5,CZ6PNV,3,1,0,2,1
1815,3,25,9.00,-28.72,38.60,10,CABALVA,,,,,,1017.9,23.9,,,,,,,,248,148,5,CZ6PNW,3,1,0,2,1
1815,3,25,9.00,-28.72,38.80,10,LDY MLVIL,,,,,,1015.6,23.9,,,,,,,,248,148,5,CZ6PNX,3,1,0,2,1
1815,3,25,9.00,-28.80,39.05,10,THOMAS GR,,,,5,,1019.9,24.4,,,,,,,,248,148,5,CZ6PNY,3,1,0,2,1
1815,3,25,9.00,-28.83,38.67,10,WNCHLSE 3,,,,,,,25.6,,,,,,,,248,148,5,CZ6PNZ,3,1,0,2,1
1815,3,25,11.00,-34.82,20.20,10,TIGRIS 2,,,,5,,,23.9,,,,,,,,248,148,5,CZ6PO0,3,1,0,2,1
