ID,Location Name,Latitude,Longitude,Date,Annual Rainfall (mm),Annual Avg Rainfall (mm)
1742,HOYLETOWN POST OFFICE (AUSTRALIA),-34.03N,138.57E,1883-9-01,435.8,455.837
1743,HOYLETOWN POST OFFICE (AUSTRALIA),-34.03N,138.57E,1884-9-01,400.7,455.837
1744,BURRA (POONUNDA) (AUSTRALIA),-33.57N,139.10E,1882-9-01,240.5,260.1727
1745,BURRA (POONUNDA) (AUSTRALIA),-33.57N,139.10E,1883-9-01,264.1,260.1727
1746,BURRA (POONUNDA) (AUSTRALIA),-33.57N,139.10E,1884-9-01,216.1,260.1727
1747,WATERVALE (AUSTRALIA),-33.97N,138.65E,1882-9-01,674.3,651.1173
1748,WATERVALE (AUSTRALIA),-33.97N,138.65E,1883-9-01,678.4,651.1173
1749,WATERVALE (AUSTRALIA),-33.97N,138.65E,1884-9-01,579.9,651.1173
1750,YACKA (AUSTRALIA),-33.57N,138.45E,1882-9-01,423.7,407.7993
1751,YACKA (AUSTRALIA),-33.57N,138.45E,1883-9-01,393.3,407.7993
1752,YACKA (AUSTRALIA),-33.57N,138.45E,1884-9-01,301.3,407.7993
1753,GAWLER POST OFFICE (AUSTRALIA),-34.60N,138.73E,1882-9-01,522.2,473.0743
1754,GAWLER POST OFFICE (AUSTRALIA),-34.60N,138.73E,1883-9-01,495.0,473.0743
1755,GAWLER POST OFFICE (AUSTRALIA),-34.60N,138.73E,1884-9-01,449.2,473.0743
1756,SALISBURY POST OFFICE (AUSTRALIA),-34.77N,138.65E,1882-9-01,456.5,465.738
1757,SALISBURY POST OFFICE (AUSTRALIA),-34.77N,138.65E,1883-9-01,478.4,465.738
1758,SALISBURY POST OFFICE (AUSTRALIA),-34.77N,138.65E,1884-9-01,438.8,465.738
1759,POORAKA POST OFFICE (AUSTRALIA),-34.83N,138.62E,1882-9-01,553.3,488.1375
1760,POORAKA POST OFFICE (AUSTRALIA),-34.83N,138.62E,1883-9-01,481.1,488.1375
1761,POORAKA POST OFFICE (AUSTRALIA),-34.83N,138.62E,1884-9-01,466.1,488.1375
1762,TEA TREE GULLY COUNCIL (AUSTRALIA),-34.83N,138.70E,1882-9-01,682.3,669.1379
1763,TEA TREE GULLY COUNCIL (AUSTRALIA),-34.83N,138.70E,1883-9-01,690.5,669.1379
1764,TEA TREE GULLY COUNCIL (AUSTRALIA),-34.83N,138.70E,1884-9-01,658.5,669.1379
1765,BELAIR NATIONAL PARK (AUSTRALIA),-35.02N,138.65E,1882-9-01,843.5,770.6552
1766,BELAIR NATIONAL PARK (AUSTRALIA),-35.02N,138.65E,1883-9-01,745.9,770.6552
1767,BELAIR NATIONAL PARK (AUSTRALIA),-35.02N,138.65E,1884-9-01,715.3,770.6552
1768,BRIDGEWATER POST OFFICE (AUSTRALIA),-35.02N,138.77E,1882-9-01,1150.2,1041.6836
1769,BRIDGEWATER POST OFFICE (AUSTRALIA),-35.02N,138.77E,1883-9-01,1014.9,1041.6836
1770,BRIDGEWATER POST OFFICE (AUSTRALIA),-35.02N,138.77E,1884-9-01,1089.9,1041.6836
1771,CLARENDON POST OFFICE (AUSTRALIA),-35.12N,138.63E,1882-9-01,1029.0,814.0456
1772,CLARENDON POST OFFICE (AUSTRALIA),-35.12N,138.63E,1883-9-01,850.1,814.0456
1773,CLARENDON POST OFFICE (AUSTRALIA),-35.12N,138.63E,1884-9-01,786.2,814.0456
1774,BARELLAN POST OFFICE (AUSTRALIA),-34.28N,146.57E,1882-9-01,431.4,437.371
1775,BARELLAN POST OFFICE (AUSTRALIA),-34.28N,146.57E,1883-9-01,384.9,437.371
1776,BARELLAN POST OFFICE (AUSTRALIA),-34.28N,146.57E,1884-9-01,412.3,437.371
1777,BINYA POST OFFICE (AUSTRALIA),-34.23N,146.35E,1882-9-01,452.0,422.026
1778,BINYA POST OFFICE (AUSTRALIA),-34.23N,146.35E,1883-9-01,336.4,422.026
1779,BINYA POST OFFICE (AUSTRALIA),-34.23N,146.35E,1884-9-01,388.0,422.026
1782,LAKE CARGELLIGO POST OFFICE (AUSTRALIA),-33.30N,146.37E,1884-9-01,437.8,426.5746
1783,NARADHAN (MARSHALL) (AUSTRALIA),-33.62N,146.32E,1882-9-01,489.5,439.9732
1784,NARADHAN (MARSHALL) (AUSTRALIA),-33.62N,146.32E,1883-9-01,373.7,439.9732
1785,NARADHAN (MARSHALL) (AUSTRALIA),-33.62N,146.32E,1884-9-01,444.7,439.9732
1786,WALGETT POST OFFICE (AUSTRALIA),-30.02N,148.12E,1882-9-01,365.6,478.7552
1787,WALGETT POST OFFICE (AUSTRALIA),-30.02N,148.12E,1883-9-01,187.0,478.7552
1788,WALGETT POST OFFICE (AUSTRALIA),-30.02N,148.12E,1884-9-01,414.0,478.7552
1789,WALGETT (DUNGALEAR) (AUSTRALIA),-29.67N,148.12E,1882-9-01,386.3,457.6966
1790,WALGETT (DUNGALEAR) (AUSTRALIA),-29.67N,148.12E,1883-9-01,230.3,457.6966
1791,WALGETT (DUNGALEAR) (AUSTRALIA),-29.67N,148.12E,1884-9-01,371.8,457.6966
1793,NEILREX (CAIGAN) (AUSTRALIA),-31.73N,149.25E,1883-9-01,382.1,596.1441
1794,NEILREX (CAIGAN) (AUSTRALIA),-31.73N,149.25E,1884-9-01,532.8,596.1441
1796,QUIRINDI POST OFFICE (AUSTRALIA),-31.52N,150.68E,1883-9-01,509.1,682.1711
1797,QUIRINDI POST OFFICE (AUSTRALIA),-31.52N,150.68E,1884-9-01,614.1,682.1711
1798,WILLOW TREE (VALAIS) (AUSTRALIA),-31.77N,150.28E,1882-9-01,759.6,731.2747
1799,WILLOW TREE (VALAIS) (AUSTRALIA),-31.77N,150.28E,1883-9-01,516.4,731.2747
1800,WILLOW TREE (VALAIS) (AUSTRALIA),-31.77N,150.28E,1884-9-01,596.5,731.2747
1801,BRINGELLY (MARYLAND) (AUSTRALIA),-33.97N,150.72E,1882-9-01,951.8,765.6195
1802,BRINGELLY (MARYLAND) (AUSTRALIA),-33.97N,150.72E,1883-9-01,601.3,765.6195
1804,CAMDEN (BROWNLOW HILL) (AUSTRALIA),-34.03N,150.65E,1882-9-01,813.0,745.7806
1805,CAMDEN (BROWNLOW HILL) (AUSTRALIA),-34.03N,150.65E,1883-9-01,551.9,745.7806
1806,CAMDEN (BROWNLOW HILL) (AUSTRALIA),-34.03N,150.65E,1884-9-01,476.0,745.7806
1807,RICHMOND (HAWKESBURY AGRIC. CO(AUSTRALIA),-33.62N,150.75E,1882-9-01,814.8,800.2468
1808,RICHMOND (HAWKESBURY AGRIC. CO(AUSTRALIA),-33.62N,150.75E,1883-9-01,703.9,800.2468
1809,RICHMOND (HAWKESBURY AGRIC. CO(AUSTRALIA),-33.62N,150.75E,1884-9-01,631.1,800.2468
1810,KURRAJONG HEIGHTS(MAPLEGROVE C(AUSTRALIA),-33.53N,150.63E,1882-9-01,1216.7,1241.3144
1811,KURRAJONG HEIGHTS(MAPLEGROVE C(AUSTRALIA),-33.53N,150.63E,1883-9-01,1146.8,1241.3144
1812,KURRAJONG HEIGHTS(MAPLEGROVE C(AUSTRALIA),-33.53N,150.63E,1884-9-01,978.7,1241.3144
1813,MERRIWA POST OFFICE (AUSTRALIA),-32.15N,150.35E,1882-9-01,544.2,588.9281
1814,MERRIWA POST OFFICE (AUSTRALIA),-32.15N,150.35E,1883-9-01,375.7,588.9281
1815,MERRIWA POST OFFICE (AUSTRALIA),-32.15N,150.35E,1884-9-01,436.7,588.9281
1816,TAMWORTH AIRPORT (AUSTRALIA),-31.08N,150.85E,1882-9-01,699.7,672.9655
1817,TAMWORTH AIRPORT (AUSTRALIA),-31.08N,150.85E,1883-9-01,522.5,672.9655
1818,TAMWORTH AIRPORT (AUSTRALIA),-31.08N,150.85E,1884-9-01,620.8,672.9655
1819,SOMERTON (BECTIVE ESTATE) (AUSTRALIA),-30.97N,150.73E,1882-9-01,631.0,612.768
1820,SOMERTON (BECTIVE ESTATE) (AUSTRALIA),-30.97N,150.73E,1883-9-01,424.2,612.768
1821,SOMERTON (BECTIVE ESTATE) (AUSTRALIA),-30.97N,150.73E,1884-9-01,497.0,612.768
1822,BENDEMEER (CHARLES ST) (AUSTRALIA),-30.88N,151.15E,1882-9-01,868.4,817.0854
1823,BENDEMEER (CHARLES ST) (AUSTRALIA),-30.88N,151.15E,1883-9-01,605.3,817.0854
1824,BENDEMEER (CHARLES ST) (AUSTRALIA),-30.88N,151.15E,1884-9-01,803.2,817.0854
1825,GOWRIE (GOONOO GOONOO) (AUSTRALIA),-31.30N,150.90E,1882-9-01,690.2,670.7185
1826,GOWRIE (GOONOO GOONOO) (AUSTRALIA),-31.30N,150.90E,1883-9-01,467.2,670.7185
1827,GOWRIE (GOONOO GOONOO) (AUSTRALIA),-31.30N,150.90E,1884-9-01,581.9,670.7185
1828,WALCHA POST OFFICE (AUSTRALIA),-30.98N,151.60E,1882-9-01,1021.6,812.0518
1829,WALCHA POST OFFICE (AUSTRALIA),-30.98N,151.60E,1883-9-01,588.9,812.0518
1830,WALCHA POST OFFICE (AUSTRALIA),-30.98N,151.60E,1884-9-01,696.8,812.0518
1831,GOSFORD (GERTRUDE PLACE) (AUSTRALIA),-33.43N,151.33E,1882-9-01,929.2,1307.6451
1832,GOSFORD (GERTRUDE PLACE) (AUSTRALIA),-33.43N,151.33E,1883-9-01,1049.2,1307.6451
1834,WILLIAMSTOWN POST OFFICE (AUSTRALIA),-34.67N,138.88E,1882-9-01,743.2,682.1988
1835,WILLIAMSTOWN POST OFFICE (AUSTRALIA),-34.67N,138.88E,1883-9-01,772.4,682.1988
1836,WILLIAMSTOWN POST OFFICE (AUSTRALIA),-34.67N,138.88E,1884-9-01,748.1,682.1988
1837,MANNUM (PUMPING STATION) (AUSTRALIA),-34.92N,139.30E,1882-9-01,302.0,293.357
1838,MANNUM (PUMPING STATION) (AUSTRALIA),-34.92N,139.30E,1883-9-01,342.9,293.357
1839,MANNUM (PUMPING STATION) (AUSTRALIA),-34.92N,139.30E,1884-9-01,253.6,293.357
1840,MENINGIE POST OFFICE (AUSTRALIA),-35.70N,139.33E,1882-9-01,506.4,466.8546
1841,MENINGIE POST OFFICE (AUSTRALIA),-35.70N,139.33E,1883-9-01,529.9,466.8546
1842,MENINGIE POST OFFICE (AUSTRALIA),-35.70N,139.33E,1884-9-01,482.8,466.8546
1843,PENOLA POST OFFICE (AUSTRALIA),-37.38N,140.85E,1882-9-01,682.5,657.0537
1844,PENOLA POST OFFICE (AUSTRALIA),-37.38N,140.85E,1883-9-01,743.6,657.0537
1845,PENOLA POST OFFICE (AUSTRALIA),-37.38N,140.85E,1884-9-01,773.8,657.0537
1846,HORSHAM COMPOSITE (AUSTRALIA),-36.65N,142.10E,1882-9-01,483.2,447.4961
1847,HORSHAM COMPOSITE (AUSTRALIA),-36.65N,142.10E,1883-9-01,461.1,447.4961
1848,HORSHAM COMPOSITE (AUSTRALIA),-36.65N,142.10E,1884-9-01,371.8,447.4961
1849,DIMBOOLA POST OFFICE (AUSTRALIA),-36.47N,142.05E,1882-9-01,404.9,408.0654
1850,DIMBOOLA POST OFFICE (AUSTRALIA),-36.47N,142.05E,1883-9-01,370.7,408.0654
1851,DIMBOOLA POST OFFICE (AUSTRALIA),-36.47N,142.05E,1884-9-01,317.7,408.0654
1852,ST ARNAUD FORESTRY (AUSTRALIA),-36.62N,143.27E,1882-9-01,607.3,505.3341
1853,ST ARNAUD FORESTRY (AUSTRALIA),-36.62N,143.27E,1883-9-01,555.9,505.3341
1854,ST ARNAUD FORESTRY (AUSTRALIA),-36.62N,143.27E,1884-9-01,422.0,505.3341
1855,LAKE MARMAL (AUSTRALIA),-36.15N,143.50E,1882-9-01,444.8,375.6416
1856,LAKE MARMAL (AUSTRALIA),-36.15N,143.50E,1883-9-01,371.6,375.6416
1857,LAKE MARMAL (AUSTRALIA),-36.15N,143.50E,1884-9-01,316.1,375.6416
1858,WEDDERBURN POST OFFICE (AUSTRALIA),-36.40N,143.60E,1882-9-01,482.1,470.1154
1859,WEDDERBURN POST OFFICE (AUSTRALIA),-36.40N,143.60E,1883-9-01,564.4,470.1154
1860,WEDDERBURN POST OFFICE (AUSTRALIA),-36.40N,143.60E,1884-9-01,420.6,470.1154
1862,DAYLESFORD POST OFFICE (AUSTRALIA),-37.35N,144.13E,1883-9-01,705.6,885.4859
1863,DAYLESFORD POST OFFICE (AUSTRALIA),-37.35N,144.13E,1884-9-01,896.1,885.4859
1864,MALMSBURY RESERVOIR (AUSTRALIA),-37.20N,144.37E,1882-9-01,761.6,728.2871
1865,MALMSBURY RESERVOIR (AUSTRALIA),-37.20N,144.37E,1883-9-01,699.0,728.2871
1866,MALMSBURY RESERVOIR (AUSTRALIA),-37.20N,144.37E,1884-9-01,657.4,728.2871
1867,TRENTHAM (AUSTRALIA),-37.38N,144.32E,1882-9-01,1212.0,1076.2141
1868,TRENTHAM (AUSTRALIA),-37.38N,144.32E,1883-9-01,996.0,1076.2141
1869,TRENTHAM (AUSTRALIA),-37.38N,144.32E,1884-9-01,1035.3,1076.2141
1870,DOOKIE AGRICULTURAL COLLEGE (AUSTRALIA),-36.38N,145.70E,1882-9-01,575.9,551.95
1871,DOOKIE AGRICULTURAL COLLEGE (AUSTRALIA),-36.38N,145.70E,1883-9-01,402.1,551.95
1872,DOOKIE AGRICULTURAL COLLEGE (AUSTRALIA),-36.38N,145.70E,1884-9-01,469.5,551.95
1873,SHEPPARTON RWC (AUSTRALIA),-36.38N,145.40E,1882-9-01,440.5,505.0169
1874,SHEPPARTON RWC (AUSTRALIA),-36.38N,145.40E,1883-9-01,346.2,505.0169
1875,SHEPPARTON RWC (AUSTRALIA),-36.38N,145.40E,1884-9-01,447.5,505.0169
1876,WARBURTON POST OFFICE (AUSTRALIA),-37.75N,145.70E,1882-9-01,1438.3,1334.9122
1877,WARBURTON POST OFFICE (AUSTRALIA),-37.75N,145.70E,1883-9-01,1502.1,1334.9122
1878,WARBURTON POST OFFICE (AUSTRALIA),-37.75N,145.70E,1884-9-01,1405.2,1334.9122
1880,OUTTRIM (AUSTRALIA),-38.50N,145.78E,1883-9-01,1261.3,1016.9119
1881,OUTTRIM (AUSTRALIA),-38.50N,145.78E,1884-9-01,1352.7,1016.9119
1883,BRUTHEN POST OFFICE (AUSTRALIA),-37.70N,147.83E,1883-9-01,661.8,755.7718
1884,BRUTHEN POST OFFICE (AUSTRALIA),-37.70N,147.83E,1884-9-01,645.9,755.7718
1885,EDEN POST OFFICE WAS 06(AUSTRALIA),-37.07N,149.90E,1882-9-01,672.9,876.209
1886,EDEN POST OFFICE WAS 06(AUSTRALIA),-37.07N,149.90E,1883-9-01,814.3,876.209
1887,EDEN POST OFFICE WAS 06(AUSTRALIA),-37.07N,149.90E,1884-9-01,483.0,876.209
1888,BODALLA POST OFFICE (AUSTRALIA),-36.08N,150.05E,1882-9-01,822.5,965.7248
1889,BODALLA POST OFFICE (AUSTRALIA),-36.08N,150.05E,1883-9-01,725.4,965.7248
1890,BODALLA POST OFFICE (AUSTRALIA),-36.08N,150.05E,1884-9-01,474.2,965.7248
1891,DEAL ISLAND (AUSTRALIA),-39.48N,147.32E,1882-9-01,654.8,717.9345
1892,DEAL ISLAND (AUSTRALIA),-39.48N,147.32E,1883-9-01,585.4,717.9345
1893,DEAL ISLAND (AUSTRALIA),-39.48N,147.32E,1884-9-01,730.6,717.9345
1894,BLANG BINTANG BANDA INDONESIA (INDONESIA),5.52N,95.43E,1882-9-01,1507.0,1582.5192
1895,BLANG BINTANG BANDA INDONESIA (INDONESIA),5.52N,95.43E,1883-9-01,2121.0,1582.5192
1896,BLANG BINTANG BANDA INDONESIA (INDONESIA),5.52N,95.43E,1884-9-01,1220.0,1582.5192
1897,POLONIA-MEDAN INDONESIA (INDONESIA),3.57N,98.48E,1882-9-01,2044.0,2105.1034
1898,POLONIA-MEDAN INDONESIA (INDONESIA),3.57N,98.48E,1883-9-01,1982.0,2105.1034
1899,POLONIA-MEDAN INDONESIA (INDONESIA),3.57N,98.48E,1884-9-01,2000.0,2105.1034
1900,TANJUNGPINANG INDONESIA (INDONESIA),0.90N,104.50E,1882-9-01,2100.0,3063.419
1901,TANJUNGPINANG INDONESIA (INDONESIA),0.90N,104.50E,1883-9-01,2601.0,3063.419
1902,TANJUNGPINANG INDONESIA (INDONESIA),0.90N,104.50E,1884-9-01,2685.0,3063.419
1903,PAYAKUMBUH (INDONESIA),-0.22N,100.62E,1882-9-01,2057.0,2325.6435
1904,PAYAKUMBUH (INDONESIA),-0.22N,100.62E,1883-9-01,1965.0,2325.6435
1905,PAYAKUMBUH (INDONESIA),-0.22N,100.62E,1884-9-01,3055.0,2325.6435
1906,SINGKAWANG (INDONESIA),0.92N,109.00E,1882-9-01,2145.0,3104.945
1907,SINGKAWANG (INDONESIA),0.92N,109.00E,1883-9-01,2383.0,3104.945
1908,SINGKAWANG (INDONESIA),0.92N,109.00E,1884-9-01,3994.0,3104.945
1909,PONTIANAK INDONESIA (INDONESIA),-0.10N,109.40E,1882-9-01,2691.0,3199.769
1910,PONTIANAK INDONESIA (INDONESIA),-0.10N,109.40E,1883-9-01,2882.0,3199.769
1911,PONTIANAK INDONESIA (INDONESIA),-0.10N,109.40E,1884-9-01,3725.0,3199.769
1912,BUNTOK (INDONESIA),-1.68N,114.80E,1882-9-01,2993.0,2624.746
1913,BUNTOK (INDONESIA),-1.68N,114.80E,1883-9-01,2541.0,2624.746
1914,BUNTOK (INDONESIA),-1.68N,114.80E,1884-9-01,2876.0,2624.746
1915,BARABAI (INDONESIA),-2.62N,115.45E,1882-9-01,1959.0,2515.405
1916,BARABAI (INDONESIA),-2.62N,115.45E,1883-9-01,2852.0,2515.405
1917,BARABAI (INDONESIA),-2.62N,115.45E,1884-9-01,1991.0,2515.405
1918,PENGARON (INDONESIA),-3.27N,115.07E,1882-9-01,2453.0,2347.1153
1919,PENGARON (INDONESIA),-3.27N,115.07E,1883-9-01,2534.0,2347.1153
1920,PENGARON (INDONESIA),-3.27N,115.07E,1884-9-01,2445.0,2347.1153
1921,JAKARTA OBSERV. INDONESIA (INDONESIA),-6.17N,106.82E,1882-9-01,1998.0,1817.6221
1922,JAKARTA OBSERV. INDONESIA (INDONESIA),-6.17N,106.82E,1883-9-01,1616.0,1817.6221
1923,JAKARTA OBSERV. INDONESIA (INDONESIA),-6.17N,106.82E,1884-9-01,1979.0,1817.6221
1924,BOGOREMPANG (INDONESIA),-6.60N,106.78E,1882-9-01,4733.0,4231.346
1925,BOGOREMPANG (INDONESIA),-6.60N,106.78E,1883-9-01,3902.0,4231.346
1926,BOGOREMPANG (INDONESIA),-6.60N,106.78E,1884-9-01,4381.0,4231.346
1927,CIANJUR (INDONESIA),-6.82N,107.45E,1882-9-01,2360.0,2475.5853
1928,CIANJUR (INDONESIA),-6.82N,107.45E,1883-9-01,2431.0,2475.5853
1929,CIANJUR (INDONESIA),-6.82N,107.45E,1884-9-01,2515.0,2475.5853
1930,PASURAN INDONESIA (INDONESIA),-7.63N,112.82E,1882-9-01,715.0,1316.948
1931,PASURAN INDONESIA (INDONESIA),-7.63N,112.82E,1883-9-01,1046.0,1316.948
1932,PASURAN INDONESIA (INDONESIA),-7.63N,112.82E,1884-9-01,1198.0,1316.948
1933,MAPANGET/MANADO INDONESIA (INDONESIA),1.50N,124.90E,1882-9-01,2780.0,2915.784
1935,MAPANGET/MANADO INDONESIA (INDONESIA),1.50N,124.90E,1884-9-01,1852.0,2915.784
1936,SINJAI (INDONESIA),-5.13N,120.23E,1882-9-01,1798.0,2362.1378
1937,SINJAI (INDONESIA),-5.13N,120.23E,1883-9-01,3292.0,2362.1378
1938,SINJAI (INDONESIA),-5.13N,120.23E,1884-9-01,2117.0,2362.1378
1939,SEGERI (INDONESIA),-4.63N,119.50E,1882-9-01,3886.0,3600.8902
1940,SEGERI (INDONESIA),-4.63N,119.50E,1883-9-01,3213.0,3600.8902
1941,SEGERI (INDONESIA),-4.63N,119.50E,1884-9-01,2568.0,3600.8902
1942,ALOE (INDONESIA),-5.63N,119.62E,1882-9-01,2071.0,1863.2276
1943,ALOE (INDONESIA),-5.63N,119.62E,1883-9-01,2017.0,1863.2276
1944,ALOE (INDONESIA),-5.63N,119.62E,1884-9-01,1523.0,1863.2276
1945,BENTENG INDONESIA (INDONESIA),-6.12N,120.47E,1882-9-01,1325.0,1774.6639
1946,BENTENG INDONESIA (INDONESIA),-6.12N,120.47E,1883-9-01,1551.0,1774.6639
1947,BENTENG INDONESIA (INDONESIA),-6.12N,120.47E,1884-9-01,1486.0,1774.6639
1948,PENFUI/KUPANG INDONESIA (INDONESIA),-10.20N,123.70E,1882-9-01,1425.0,1423.6066
1949,PENFUI/KUPANG INDONESIA (INDONESIA),-10.20N,123.70E,1883-9-01,1497.0,1423.6066
1950,PENFUI/KUPANG INDONESIA (INDONESIA),-10.20N,123.70E,1884-9-01,1447.0,1423.6066
1951,AMAHAI INDONESIA (INDONESIA),-3.35N,128.88E,1882-9-01,2943.0,2700.49
1952,AMAHAI INDONESIA (INDONESIA),-3.35N,128.88E,1883-9-01,2576.0,2700.49
1953,AMAHAI INDONESIA (INDONESIA),-3.35N,128.88E,1884-9-01,1958.0,2700.49
1954,PATTIMURA/AMBON INDONESIA (INDONESIA),-3.70N,128.10E,1882-9-01,3749.0,3371.0741
1955,PATTIMURA/AMBON INDONESIA (INDONESIA),-3.70N,128.10E,1883-9-01,3177.0,3371.0741
1956,PATTIMURA/AMBON INDONESIA (INDONESIA),-3.70N,128.10E,1884-9-01,2452.0,3371.0741
1957,PIRU INDONESIA (INDONESIA),-3.07N,128.18E,1882-9-01,2993.0,2564.02
1958,PIRU INDONESIA (INDONESIA),-3.07N,128.18E,1883-9-01,2541.0,2564.02
1959,PIRU INDONESIA (INDONESIA),-3.07N,128.18E,1884-9-01,2876.0,2564.02
1960,BANDA (INDONESIA),-4.53N,129.88E,1882-9-01,2474.0,2612.082
1961,BANDA (INDONESIA),-4.53N,129.88E,1883-9-01,2147.0,2612.082
1962,BANDA (INDONESIA),-4.53N,129.88E,1884-9-01,2090.0,2612.082
1963,KUALA LUMPUR (TANGLIN HOSP) (MALAYSIA),3.15N,101.68E,1882-9-01,2147.0,2394.389
1964,KUALA LUMPUR (TANGLIN HOSP) (MALAYSIA),3.15N,101.68E,1883-9-01,2337.0,2394.389
1965,KUALA LUMPUR (TANGLIN HOSP) (MALAYSIA),3.15N,101.68E,1884-9-01,2486.0,2394.389
1966,SANDAKAN MET. MALAYSIA (MALAYSIA),5.80N,118.10E,1882-9-01,3119.6,3153.059
1967,SANDAKAN MET. MALAYSIA (MALAYSIA),5.80N,118.10E,1883-9-01,2944.3,3153.059
1968,SANDAKAN MET. MALAYSIA (MALAYSIA),5.80N,118.10E,1884-9-01,2343.9,3153.059
1970,MANILA/PORT AREA PHILIPPINE(PHILIPPINES),14.60N,121.00E,1883-9-01,2040.2,2042.7671
1971,MANILA/PORT AREA PHILIPPINE(PHILIPPINES),14.60N,121.00E,1884-9-01,1135.6,2042.7671
1972,MACRITCHIE RES. SINGAPORE (SINGAPORE),1.40N,103.80E,1882-9-01,1922.0,2406.824
1973,MACRITCHIE RES. SINGAPORE (SINGAPORE),1.40N,103.80E,1883-9-01,2149.0,2406.824
1974,MACRITCHIE RES. SINGAPORE (SINGAPORE),1.40N,103.80E,1884-9-01,1627.0,2406.824
1975,SINGAPORE SINGAPORE (SINGAPORE),1.30N,103.90E,1882-9-01,1426.0,2272.546
1976,SINGAPORE SINGAPORE (SINGAPORE),1.30N,103.90E,1883-9-01,2144.5,2272.546
1977,SINGAPORE SINGAPORE (SINGAPORE),1.30N,103.90E,1884-9-01,1567.9,2272.546
1978,LINZ AUSTRIA (AUSTRIA),48.30N,14.30E,1882-9-01,839.0,869.287
1979,LINZ AUSTRIA (AUSTRIA),48.30N,14.30E,1883-9-01,843.0,869.287
1980,LINZ AUSTRIA (AUSTRIA),48.30N,14.30E,1884-9-01,750.0,869.287
1981,KREMUENSTER AUSTRIA (AUSTRIA),48.10N,14.10E,1882-9-01,1030.0,1001.9042
1982,KREMUENSTER AUSTRIA (AUSTRIA),48.10N,14.10E,1883-9-01,977.0,1001.9042
1983,KREMUENSTER AUSTRIA (AUSTRIA),48.10N,14.10E,1884-9-01,865.0,1001.9042
1984,WIEN/HOHE-WARTE AUSTRIA (AUSTRIA),48.30N,16.40E,1882-9-01,645.0,647.9336
1985,WIEN/HOHE-WARTE AUSTRIA (AUSTRIA),48.30N,16.40E,1883-9-01,521.0,647.9336
1986,WIEN/HOHE-WARTE AUSTRIA (AUSTRIA),48.30N,16.40E,1884-9-01,705.0,647.9336
1987,BADISCHEL AUSTRIA (AUSTRIA),47.70N,13.60E,1882-9-01,1699.0,1675.1264
1988,BADISCHEL AUSTRIA (AUSTRIA),47.70N,13.60E,1883-9-01,1671.0,1675.1264
1989,BADISCHEL AUSTRIA (AUSTRIA),47.70N,13.60E,1884-9-01,1324.0,1675.1264
1990,KLAGENFURT-FLUG. AUSTRIA (AUSTRIA),46.70N,14.30E,1882-9-01,915.0,971.9459
1991,KLAGENFURT-FLUG. AUSTRIA (AUSTRIA),46.70N,14.30E,1883-9-01,968.0,971.9459
1992,KLAGENFURT-FLUG. AUSTRIA (AUSTRIA),46.70N,14.30E,1884-9-01,927.0,971.9459
1993,OBIR AUSTRIA (AUSTRIA),46.50N,14.50E,1882-9-01,1544.0,1557.0155
1994,OBIR AUSTRIA (AUSTRIA),46.50N,14.50E,1883-9-01,1338.0,1557.0155
1995,OBIR AUSTRIA (AUSTRIA),46.50N,14.50E,1884-9-01,1732.0,1557.0155
1996,BAD GLEICHENBERG AUSTRIA (AUSTRIA),46.90N,15.90E,1882-9-01,1081.0,877.399
1997,BAD GLEICHENBERG AUSTRIA (AUSTRIA),46.90N,15.90E,1883-9-01,866.0,877.399
1998,BAD GLEICHENBERG AUSTRIA (AUSTRIA),46.90N,15.90E,1884-9-01,870.0,877.399
1999,SARAJEVO BOSNIA (BOSNIA AND HERZEGOVINA),43.90N,18.40E,1882-9-01,810.0,901.2105
2000,SARAJEVO BOSNIA (BOSNIA AND HERZEGOVINA),43.90N,18.40E,1883-9-01,915.0,901.2105
2001,SARAJEVO BOSNIA (BOSNIA AND HERZEGOVINA),43.90N,18.40E,1884-9-01,811.0,901.2105
2002,ZAGREB/GRIC CROATIA (CROATIA),45.80N,16.00E,1882-9-01,937.0,881.6192
2003,ZAGREB/GRIC CROATIA (CROATIA),45.80N,16.00E,1883-9-01,883.0,881.6192
2004,ZAGREB/GRIC CROATIA (CROATIA),45.80N,16.00E,1884-9-01,850.0,881.6192
2005,HVAR CROATIA (CROATIA),43.20N,16.50E,1882-9-01,1018.0,754.1698
2006,HVAR CROATIA (CROATIA),43.20N,16.50E,1883-9-01,621.9,754.1698
2007,HVAR CROATIA (CROATIA),43.20N,16.50E,1884-9-01,838.8,754.1698
2008,LARNAKA AIRPORT CYPRUS (CYPRUS),34.90N,33.70E,1882-9-01,297.0,351.9658
2009,LARNAKA AIRPORT CYPRUS (CYPRUS),34.90N,33.70E,1883-9-01,406.0,351.9658
2010,LARNAKA AIRPORT CYPRUS (CYPRUS),34.90N,33.70E,1884-9-01,463.0,351.9658
2011,ATHENS (NAT.OBS.) GREECE (GREECE),38.00N,23.70E,1882-9-01,478.0,397.774
2012,ATHENS (NAT.OBS.) GREECE (GREECE),38.00N,23.70E,1883-9-01,665.0,397.774
2014,TOKAJ HUNGARY (HUNGARY),48.10N,21.40E,1882-9-01,809.0,622.8145
2015,TOKAJ HUNGARY (HUNGARY),48.10N,21.40E,1883-9-01,715.0,622.8145
2016,TOKAJ HUNGARY (HUNGARY),48.10N,21.40E,1884-9-01,597.0,622.8145
